user_key,rt_source,weight
prettylaraplace,Kathyshappier,1
prettylaraplace,Kelly62u,1
prettylaraplace,KellyannePolls,1
prettylaraplace,Kevin6RonPaul,1
prettylaraplace,KimBrame,1
prettylaraplace,KimwithpanacheG,1
prettylaraplace,KyleKunkler,1
prettylaraplace,LRRMV,1
prettylaraplace,LaurenLaurs,1
prettylaraplace,LeahR77,6
prettylaraplace,LessGovMoreFun,4
prettylaraplace,LilMissRightie,1
prettylaraplace,LindaSuhler,17
prettylaraplace,LodiSilverado,1
prettylaraplace,LogicalCampaign,1
prettylaraplace,LouDobbs,5
prettylaraplace,Lrihendry,1
prettylaraplace,LynnePatton,1
prettylaraplace,MADE__USA,1
prettylaraplace,MDidaskalos,1
prettylaraplace,MStuart1970,4
prettylaraplace,MZHemingway,1
prettylaraplace,MadameRamotswe,1
prettylaraplace,MagicRoyalty,1
prettylaraplace,MarieMa49685063,1
prettylaraplace,MarkDice,1
prettylaraplace,MaxBoot,1
prettylaraplace,McCarthythe2nd,1
prettylaraplace,MediaMan2009,1
prettylaraplace,MedianPolitics,3
prettylaraplace,Miami4Trump,1
prettylaraplace,Micha_Joy,1
prettylaraplace,MrEdTrain,1
prettylaraplace,NDCTrump,1
prettylaraplace,Newsday,1
prettylaraplace,NickAPappas,4
prettylaraplace,NolteNC,6
prettylaraplace,NubianAwakening,3
prettylaraplace,NumbersMuncher,1
prettylaraplace,PJStrikeForce,1
prettylaraplace,PMgeezer,1
prettylaraplace,ParkergirlUSA,1
prettylaraplace,PaulNickBukur,1
prettylaraplace,PeterAFinocchio,1
prettylaraplace,PhotoshopTruth,1
prettylaraplace,PinkkrushG,1
prettylaraplace,PoliticalKathy,1
prettylaraplace,PoliticalShort,1
prettylaraplace,PoliticsToday_,1
prettylaraplace,PpollingNumbers,2
prettylaraplace,PrisonPlanet,6
prettylaraplace,ProudInfidel33,1
prettylaraplace,RJGatorEsq,1
prettylaraplace,RacySicilian,1
prettylaraplace,RealJBradly,1
prettylaraplace,RealJamesWoods,2
prettylaraplace,Reince,1
prettylaraplace,RepPeteKing,1
prettylaraplace,RichardWeaving,1
prettylaraplace,RickCanton,3
prettylaraplace,Roark__,1
prettylaraplace,Ryan__Hyman,1
prettylaraplace,SaRallo79,1
prettylaraplace,SandraTXAS,5
prettylaraplace,SatiricalMuse,3
prettylaraplace,ScarletRoseRed,1
prettylaraplace,Scarlett210,2
prettylaraplace,ScottAdamsSays,4
prettylaraplace,ScottPresler,1
prettylaraplace,SecureAmerica,1
prettylaraplace,SheriffClarke,3
prettylaraplace,ShillForHillary,1
prettylaraplace,SopanDeb,1
prettylaraplace,SouthLoneStar,1
prettylaraplace,Stevenwhirsch99,1
prettylaraplace,StikNtheMud,1
prettylaraplace,StmblngBlockhed,1
prettylaraplace,Stonewall_77,1
prettylaraplace,Suffragio,1
prettylaraplace,SuzanneFoubert,1
prettylaraplace,TEN_GOP,1
prettylaraplace,T_Duups,1
prettylaraplace,TallahForTrump,1
prettylaraplace,TeamTrump,8
prettylaraplace,TeresaEdelglass,1
prettylaraplace,ThankYouBernie,1
prettylaraplace,TheLearningKirb,1
prettylaraplace,ThePatriot143,8
prettylaraplace,TheRebelTV,1
prettylaraplace,TheRickWilson,1
prettylaraplace,TheTrumpLady,1
prettylaraplace,TocRadio,1
prettylaraplace,TomFitton,1
prettylaraplace,TomLlamasABC,1
prettylaraplace,Toni_Price,1
prettylaraplace,TrumpDynastyUSA,1
prettylaraplace,TrumpMyPres,1
prettylaraplace,TrumpSuperPAC,1
prettylaraplace,TrumpsDisciple1,1
prettylaraplace,Trumptbird,1
prettylaraplace,USAHipster,1
prettylaraplace,USA_Gunslinger,2
prettylaraplace,UnPoliticalPrty,1
prettylaraplace,VA_GOP,1
prettylaraplace,VickyBrush,1
prettylaraplace,WSJ,1
prettylaraplace,WakeupNeo1,1
prettylaraplace,WayneDupreeShow,3
prettylaraplace,WeNeedTrump,2
prettylaraplace,YouCallWeHaul6,1
prettylaraplace,alaskantexanQCT,1
prettylaraplace,alidisti,1
prettylaraplace,america_trump,1
prettylaraplace,andersonDrLJA,5
prettylaraplace,andieiamwhoiam,1
prettylaraplace,anny4462,1
prettylaraplace,antoniosabatojr,1
prettylaraplace,asamjulian,2
prettylaraplace,ba1202,1
prettylaraplace,bfraser747,7
prettylaraplace,blackdeplorable,1
prettylaraplace,blhills,1
prettylaraplace,brianmcarey,1
prettylaraplace,brookieashh,1
prettylaraplace,camboviet,1
prettylaraplace,carolinagirl63,6
prettylaraplace,chuckwoolery,5
prettylaraplace,col_nj,2
prettylaraplace,conens46,2
prettylaraplace,const_liberty1,1
prettylaraplace,corrcomm,1
prettylaraplace,coxly1,1
prettylaraplace,cristinalaila1,2
prettylaraplace,crosswindlive,2
prettylaraplace,danielwesley0,1
prettylaraplace,dawngpsalm63,1
prettylaraplace,deplorablelori,1
prettylaraplace,dj_dwjohns1,1
prettylaraplace,dmb1031,1
prettylaraplace,dodisor9999,1
prettylaraplace,douglasernst,1
prettylaraplace,dovorah001,2
prettylaraplace,dukebob888,1
prettylaraplace,dumbasscowboy,1
prettylaraplace,eli_mari78,1
prettylaraplace,enosh_langat,1
prettylaraplace,eye2winner,1
prettylaraplace,fibarda,1
prettylaraplace,floridaguy267,1
prettylaraplace,frankgaffney,1
prettylaraplace,gatewaypundit,1
prettylaraplace,gerfingerpoken,5
prettylaraplace,ggeett37aaa,4
prettylaraplace,gperky1,1
prettylaraplace,guntrust,6
prettylaraplace,healthandcents,1
prettylaraplace,immigrant4trump,1
prettylaraplace,imtracywilson1,1
prettylaraplace,instapundit,1
prettylaraplace,jamestaranto,1
prettylaraplace,jimasher,3
prettylaraplace,joelpollak,3
prettylaraplace,jstines3,6
prettylaraplace,jtLOL,1
prettylaraplace,justicehunter,1
prettylaraplace,justinamash,1
prettylaraplace,kailashwg,1
prettylaraplace,katlivezey,1
prettylaraplace,kdubrn,1
prettylaraplace,keeplibertyorg,1
prettylaraplace,kentpg,1
prettylaraplace,larryelder,1
prettylaraplace,laweez,1
prettylaraplace,lesstaxingcpa,5
prettylaraplace,magnifier661,2
prettylaraplace,marc_lotter,1
prettylaraplace,markflesberg,1
prettylaraplace,marypatriott,1
prettylaraplace,mcuban,1
prettylaraplace,michaeljohns,1
prettylaraplace,mikandynothem,1
prettylaraplace,mike_pence,1
prettylaraplace,mitchellvii,1
prettylaraplace,mtjordanhunter,1
prettylaraplace,non_fiction8,1
prettylaraplace,ouchinagirl,1
prettylaraplace,paynej247,1
prettylaraplace,phil200269,2
prettylaraplace,pmatas,3
prettylaraplace,politicalmath,1
prettylaraplace,reagangalpal,1
prettylaraplace,realDonaldTrump,6
prettylaraplace,realkingrobbo,1
prettylaraplace,redsteeze,3
prettylaraplace,rickybobby90210,1
prettylaraplace,rltychckpls,1
prettylaraplace,robynanne,1
prettylaraplace,rsultzba,1
prettylaraplace,rwhitmmx,1
prettylaraplace,seanmdav,1
prettylaraplace,shannoneffects1,1
prettylaraplace,sialusa,1
prettylaraplace,skoczela,1
prettylaraplace,sl_patriot,1
prettylaraplace,smitty_one_each,1
prettylaraplace,spyguy8080,1
prettylaraplace,steph93065,7
prettylaraplace,stephenstephan,1
prettylaraplace,surfermom77,1
prettylaraplace,swshaps3,1
prettylaraplace,tamaraleighllc,1
prettylaraplace,terrymendozer,1
prettylaraplace,thehill,2
prettylaraplace,tk_atty,1
prettylaraplace,tomferrari,1
prettylaraplace,trump2016fan,1
prettylaraplace,ultraconcept,1
prettylaraplace,ustatruck,2
prettylaraplace,venus58,1
prettylaraplace,w4djt,1
prettylaraplace,washingtonpost,1
prettylaraplace,weknowwhatsbest,2
prettylaraplace,wikileaks,6
prettylaraplace,wrmead,1
prettylaraplace,wtfnewsamerica,2
prettylaraplace,yahoo451_dave,1
priceforpierce,BryceMcBitchin,1
priceforpierce,ByronSwartz1,1
priceforpierce,CounterJihadRp,1
priceforpierce,CounterJihadUS,1
priceforpierce,DanaGeezus,1
priceforpierce,DenverPrincess8,1
priceforpierce,DonaldJTrumpJr,1
priceforpierce,Frances_D,2
priceforpierce,Inspire_Us,1
priceforpierce,JudeLambertUSA,2
priceforpierce,Juliet777777,2
priceforpierce,LauraBaeley,4
priceforpierce,LeroyLovesUSA,2
priceforpierce,LibertySeeds,1
priceforpierce,Logan_WhatsUp,1
priceforpierce,PatriotBlake,1
priceforpierce,RyanMaxwell_1,1
priceforpierce,Shooters_Wife,1
priceforpierce,THETXEMBASSY,1
priceforpierce,TalkNerdyToMe72,1
priceforpierce,The_Anti_Fox,4
priceforpierce,The_Trump_Train,1
priceforpierce,TodMoore3,1
priceforpierce,acb4values,2
priceforpierce,amrightnow,6
priceforpierce,amronsomar,1
priceforpierce,cassishere,1
priceforpierce,cindy_crawley,1
priceforpierce,cristinalaila1,1
priceforpierce,davidsirota,1
priceforpierce,heyits_toby,1
priceforpierce,hollandpatrickk,1
priceforpierce,impiousdigest,1
priceforpierce,jstines3,2
priceforpierce,millennialviews,1
priceforpierce,movement_trump,1
priceforpierce,neverhillary,1
priceforpierce,patrick_hostis,1
priceforpierce,polishprincessh,1
priceforpierce,realDonaldTrump,3
priceforpierce,sandgnatlawson,1
priceforpierce,saracohennyc,1
priceforpierce,sodamncheesy,1
priceforpierce,sow_with_vision,2
puddin_leto,NevskyAlexandr,1
puredavie,ATHEIST_Blessed,1
puredavie,Adrienne_GG,1
puredavie,AlegnaDas,1
puredavie,AlexKollet,1
puredavie,AndyHashtagger,3
puredavie,AnnoGalactic,1
puredavie,BGarner2107,1
puredavie,Booth_Prince,1
puredavie,BoyGirlStuff,1
puredavie,CumuloPhallus,2
puredavie,DanaGeezus,3
puredavie,DominicValent,8
puredavie,ESPEZY,1
puredavie,ErikHandy,1
puredavie,FightNowAmerica,1
puredavie,Gamiliell,1
puredavie,GiselleEvns,18
puredavie,IlikeBIGbuttand,1
puredavie,Jarmadillos,1
puredavie,Jasper_Fly,1
puredavie,JefLeeson,2
puredavie,JmsCoxxx,1
puredavie,KathieMrr,3
puredavie,Longhairleeroy,1
puredavie,MelvinSRoberts,1
puredavie,Michael_Oh2L,1
puredavie,Obambulator,1
puredavie,OnPirateSat,1
puredavie,Pheramuse,1
puredavie,PixieGiggles33,1
puredavie,PolitiFact,1
puredavie,Pootie_Tang666,1
puredavie,PresidentJeffPJ,1
puredavie,Shane_Rodenbeck,2
puredavie,Solely_Toya,1
puredavie,Sttbs73,1
puredavie,SugarGretel,1
puredavie,Sweetiepiee,1
puredavie,T_Bonezzz_,1
puredavie,TaraSetmayer,1
puredavie,TeamOlitz4Eva,1
puredavie,TheFoundingSon,1
puredavie,TheScottfather,1
puredavie,TimKcomic,1
puredavie,TuttlePatriarch,1
puredavie,Voycer100,1
puredavie,XQueenAckermanX,1
puredavie,Z4RT4N,1
puredavie,bigmacher,1
puredavie,brightandglory,2
puredavie,cascaseyp,1
puredavie,chiefplan1,2
puredavie,eddywaraich91,1
puredavie,emokmich,1
puredavie,explicitweetz,3
puredavie,fatalmocking,1
puredavie,kearns_neil,1
puredavie,kevin_m_hart,1
puredavie,kuzco890,1
puredavie,lgmaterna,1
puredavie,lilylanphear,1
puredavie,meyer2311,1
puredavie,queenofthewo,1
puredavie,randilynisin,1
puredavie,rhonlirob,1
puredavie,squatchdiary,1
puredavie,stephencgrant,1
puredavie,sweet_melissa06,1
puredavie,taradublinrocks,1
puredavie,theclobra,2
puredavie,therealezway,1
puredavie,wishiwasatiger,1
puredavie,xNICKTAYLORx,1
queennarielle,2DopeBoyz,1
queennarielle,ABCPolitics,1
queennarielle,AmericanIndian8,1
queennarielle,BEAYAHUS,1
queennarielle,ConnieSchultz,1
queennarielle,Duckpon12,1
queennarielle,EricBoehlert,2
queennarielle,GopAaron,1
queennarielle,HipHopNewsOne,1
queennarielle,JSavoly,1
queennarielle,KeithOlbermann,1
queennarielle,Khanoisseur,1
queennarielle,LOLGOP,1
queennarielle,MastaOfMp3s,1
queennarielle,MattMurph24,1
queennarielle,MaxBoot,1
queennarielle,MichaelSteele,1
queennarielle,MrNegroMilitant,1
queennarielle,NickTimiraos,1
queennarielle,POLITICOMag,1
queennarielle,Pammie629,1
queennarielle,Politics_PR,1
queennarielle,Russian_Starr,1
queennarielle,SchoofsFeed,1
queennarielle,TEN_GOP,1
queennarielle,TariqToure,2
queennarielle,TruthOuter,1
queennarielle,Tuniekc,1
queennarielle,WhiteHouse,1
queennarielle,blicqer,2
queennarielle,goldengateblond,1
queennarielle,id_gordon,1
queennarielle,jameswest2010,1
queennarielle,jojokejohn,1
queennarielle,kdog0126,1
queennarielle,nmeyersohn,1
queennarielle,nycsouthpaw,1
queennarielle,sfcpoll,1
queennarielle,thehill,1
queennarielle,voxdotcom,1
queenofthewo,8Flibble,1
queenofthewo,AlexaKaySam,1
queenofthewo,AnnoGalactic,3
queenofthewo,AtomicElbow1,2
queenofthewo,B_GADDY,1
queenofthewo,BabyJannyMeow,3
queenofthewo,BigEnuff,1
queenofthewo,Booth_Prince,1
queenofthewo,Carlswall,1
queenofthewo,CassieWeltch,1
queenofthewo,ChrixMorgan,1
queenofthewo,CoolChris_007,1
queenofthewo,CumuloPhallus,1
queenofthewo,DaileyJadon,5
queenofthewo,Daleyinsanity,1
queenofthewo,Danzig303,5
queenofthewo,Dreamweasel,1
queenofthewo,EricWolfson,1
queenofthewo,FightNowAmerica,1
queenofthewo,GG70882020,1
queenofthewo,Gab1Aldana,1
queenofthewo,Gamiliell,1
queenofthewo,GeffGefferson1,1
queenofthewo,HellieEdwards,1
queenofthewo,HisGraceArron,1
queenofthewo,I_am_not_E,1
queenofthewo,JDKnite,2
queenofthewo,JackCarrWasHere,2
queenofthewo,JefLeeson,2
queenofthewo,JohnFPLane,1
queenofthewo,JonesCali1970,1
queenofthewo,KathieMrr,1
queenofthewo,KeswickPinhead,1
queenofthewo,KimmieB_71,1
queenofthewo,KipperNY42,1
queenofthewo,LLCalrissian,1
queenofthewo,LiddoSophie,1
queenofthewo,Loca2733Mc,1
queenofthewo,Makeitstop99,1
queenofthewo,Nwosechiweike,1
queenofthewo,PresidentJeffPJ,1
queenofthewo,ProblemChildFil,1
queenofthewo,Realpolitiki,1
queenofthewo,SavageKingRob,1
queenofthewo,SeeDaneRun,1
queenofthewo,SethGoodtime,1
queenofthewo,Shane_Rodenbeck,1
queenofthewo,Sttbs73,1
queenofthewo,Sweetiepiee,1
queenofthewo,TGJones_62,1
queenofthewo,T_Bonezzz_,1
queenofthewo,TaraSetmayer,1
queenofthewo,TheFoundingSon,2
queenofthewo,TheYuleKnight,1
queenofthewo,TimKcomic,1
queenofthewo,TrumpWeiners4,1
queenofthewo,Vnorman007,1
queenofthewo,WhiteCollarCMDY,1
queenofthewo,YeukaiGo,1
queenofthewo,borforall,1
queenofthewo,bryanbehar,1
queenofthewo,cynthiajones11,1
queenofthewo,effiekling,1
queenofthewo,explicitweetz,2
queenofthewo,hashtag_darren,1
queenofthewo,iSAL9000,1
queenofthewo,im_srishabh21,2
queenofthewo,lisa5gk,1
queenofthewo,lokikittie,1
queenofthewo,meyer2311,1
queenofthewo,mr_clampin,1
queenofthewo,neverhipster,1
queenofthewo,p2j303,1
queenofthewo,queenofthewo,1
queenofthewo,ryanfield,1
queenofthewo,silverdoe2,1
queenofthewo,stormynights10,1
queenofthewo,taradublinrocks,1
queenofthewo,theclobra,2
queenofthewo,truthusmaximus,1
ramonasnails,ABCLiz,1
ramonasnails,AriMelber,2
ramonasnails,Bagofpoo,1
ramonasnails,BenjySarlin,1
ramonasnails,BlackToLive,1
ramonasnails,BlackjediNow,1
ramonasnails,CarlBialik,1
ramonasnails,CharlotteAlter,1
ramonasnails,CheriJacobus,1
ramonasnails,CommonCause,1
ramonasnails,Crystal1Johnson,2
ramonasnails,DanteB4u,2
ramonasnails,DavidCornDC,1
ramonasnails,Delo_Taylor,2
ramonasnails,DrissTemsamani,1
ramonasnails,GideonResnick,1
ramonasnails,Gwmitchell151,1
ramonasnails,HillaryClinton,1
ramonasnails,JM_Ashby,1
ramonasnails,LOLGOP,1
ramonasnails,MattMurph24,3
ramonasnails,MichelleHux,1
ramonasnails,MotherJones,1
ramonasnails,Nate_Cohn,1
ramonasnails,Only_After_Ours,1
ramonasnails,OpFerguson,1
ramonasnails,PeoplesMediaLA,1
ramonasnails,SteveKopack,1
ramonasnails,TEK_OG,1
ramonasnails,TalibKweli,1
ramonasnails,TeddyDavisCNN,1
ramonasnails,TraceeEllisRoss,1
ramonasnails,Watson3172,1
ramonasnails,WhiteHouse,1
ramonasnails,XLNB,2
ramonasnails,Xomfort,1
ramonasnails,ZaibatsuNews,14
ramonasnails,apt1403,1
ramonasnails,arishmaryshow,1
ramonasnails,ashleylynch,1
ramonasnails,blicqer,25
ramonasnails,bobcesca_go,1
ramonasnails,bpolitics,1
ramonasnails,davidminpdx,1
ramonasnails,deray,1
ramonasnails,digby56,1
ramonasnails,dissentingj,1
ramonasnails,docrocktex26,1
ramonasnails,growing0up0girl,1
ramonasnails,jmartNYT,1
ramonasnails,jpbrammer,1
ramonasnails,khanknee,1
ramonasnails,kurteichenwald,1
ramonasnails,kylegriffin1,1
ramonasnails,maddow,1
ramonasnails,owillis,1
ramonasnails,pixelatedboat,1
ramonasnails,prophetsofrage,1
ramonasnails,rolandsmartin,1
ramonasnails,samswey,1
ramonasnails,scgoodgy23,1
ramonasnails,sgrant525,1
ramonasnails,soigne_metaphor,1
ramonasnails,thehill,1
ramonasnails,tobyharnden,1
ramonasnails,trueblacknews,4
randolphburrr,AustralianSambo,1
randolphburrr,Baddiel,1
randolphburrr,BenefitVBurden,1
randolphburrr,BlackInformant,1
randolphburrr,Blackamazon,1
randolphburrr,Blavity,1
randolphburrr,CNRush,1
randolphburrr,CapehartJ,2
randolphburrr,DannyZuker,1
randolphburrr,DanteB4u,1
randolphburrr,FeministaJones,2
randolphburrr,FollowLikeJazG,1
randolphburrr,Fusion,2
randolphburrr,GlennThrush,1
randolphburrr,HeerJeet,1
randolphburrr,JamilSmith,4
randolphburrr,JoyAnnReid,8
randolphburrr,MickieMo,1
randolphburrr,MikeOLoughlin,1
randolphburrr,MsPackyetti,2
randolphburrr,NBCNews,1
randolphburrr,NaphiSoc,1
randolphburrr,NateSilver538,1
randolphburrr,NewYorkerRadio,1
randolphburrr,PoliticusSarah,1
randolphburrr,SCHockaday,1
randolphburrr,SabrinaSiddiqui,1
randolphburrr,ShaneGoldmacher,1
randolphburrr,T_dot_Lee_PhD,1
randolphburrr,TalibKweli,3
randolphburrr,TheAuracl3,1
randolphburrr,TheToast2016,1
randolphburrr,Upworthy,1
randolphburrr,andreagrimes,1
randolphburrr,blackvoices,2
randolphburrr,bpolitics,1
randolphburrr,carloslcurbelo,1
randolphburrr,chrislhayes,1
randolphburrr,clmazin,1
randolphburrr,connichameleon,1
randolphburrr,constantnatalie,1
randolphburrr,darrensands,1
randolphburrr,darth,1
randolphburrr,donilo252525,1
randolphburrr,donnabrazile,2
randolphburrr,eilperin,1
randolphburrr,ericuman,1
randolphburrr,fakerapper,2
randolphburrr,iJesseWilliams,1
randolphburrr,jamisonfoser,1
randolphburrr,jbarro,1
randolphburrr,jteeDC,1
randolphburrr,kylegriffin1,1
randolphburrr,ljoywilliams,2
randolphburrr,marcussimmonscc,1
randolphburrr,mcgregormt,1
randolphburrr,mmfa,2
randolphburrr,ndrew_lawrence,1
randolphburrr,nealcarter,1
randolphburrr,owillis,5
randolphburrr,pollreport,1
randolphburrr,robcamacho,1
randolphburrr,scolleluori,1
randolphburrr,scottbix,1
randolphburrr,snipy,1
randolphburrr,starfishncoffee,1
randolphburrr,steph_bello,1
randolphburrr,stksans,1
randolphburrr,thedailybeast,1
randolphburrr,theonlyadult,9
randolphburrr,thewayoftheid,1
randolphburrr,washingtonpost,1
randolphburrr,wkamaubell,1
randolphburrr,zellieimani,1
ravenicholson,4everhbreezy3,1
ravenicholson,ABC,1
ravenicholson,AlbertHoward360,2
ravenicholson,AmericanIndian8,4
ravenicholson,AnnTelnaes,1
ravenicholson,Are0h,1
ravenicholson,ArthurA_P,1
ravenicholson,BitterOldPunk,1
ravenicholson,BlackJesuscom,1
ravenicholson,BlackjediNow,3
ravenicholson,Blavity,1
ravenicholson,BradleyOwen2,1
ravenicholson,BrentNYT,1
ravenicholson,CNN,2
ravenicholson,ConnieSchultz,1
ravenicholson,Craigipedia,1
ravenicholson,DVYancey,1
ravenicholson,DaHomieNick,2
ravenicholson,DaroldCuba,1
ravenicholson,DavidCornDC,1
ravenicholson,DeLunaVintage,1
ravenicholson,DonCheadle,4
ravenicholson,Eclectablog,1
ravenicholson,Equanimous_1,2
ravenicholson,ErickFernandez,1
ravenicholson,Fresh_Flames1,1
ravenicholson,HAMMTASTIC_,1
ravenicholson,HollaBlackGirl,1
ravenicholson,Honey17011,1
ravenicholson,JChaunte,1
ravenicholson,JamesSurowiecki,1
ravenicholson,JamilSmith,1
ravenicholson,JohnLeguizamo,3
ravenicholson,JoyAnnReid,1
ravenicholson,Kemetic_Kitty,1
ravenicholson,LeaBlackMiami,1
ravenicholson,LoveAndShalom,1
ravenicholson,MHarrisPerry,1
ravenicholson,MarcieBianco,1
ravenicholson,MozellKrips,3
ravenicholson,NaYaKnoMi,5
ravenicholson,NolanHack,2
ravenicholson,OldLadyMitch,1
ravenicholson,PoliticsPeach,1
ravenicholson,ReneNewell,1
ravenicholson,RobbieSherwood,1
ravenicholson,Russian_Starr,1
ravenicholson,SamGriot,2
ravenicholson,SandersFirmPC,1
ravenicholson,SandiDeMita,1
ravenicholson,SarahKSilverman,1
ravenicholson,ShaunKing,1
ravenicholson,SusanSarandon,1
ravenicholson,TalibKweli,5
ravenicholson,Taniel,1
ravenicholson,TheDemocrats,1
ravenicholson,TheRealYoG,4
ravenicholson,TimAeppel,1
ravenicholson,TooDistantLover,1
ravenicholson,Travon,1
ravenicholson,VeryWhiteGuy,1
ravenicholson,WesSmith123,1
ravenicholson,WonderWoman934,1
ravenicholson,Yamiche,1
ravenicholson,ZaibatsuNews,1
ravenicholson,ZeddRebel,1
ravenicholson,ZekeJMiller,1
ravenicholson,activist360,3
ravenicholson,adept2u,5
ravenicholson,alexis_levinson,1
ravenicholson,allinwithchris,1
ravenicholson,anthoknees,1
ravenicholson,atensnut,1
ravenicholson,benchmarkpol,1
ravenicholson,blackrepublican,1
ravenicholson,blogdiva,1
ravenicholson,bobcesca_go,1
ravenicholson,bodysculptorokc,5
ravenicholson,dcbigjohn,1
ravenicholson,deray,2
ravenicholson,egg509,1
ravenicholson,emmetoneal,1
ravenicholson,farwzaz,1
ravenicholson,frankhowell7911,1
ravenicholson,ggreenwald,1
ravenicholson,gwenifill,1
ravenicholson,jakebeckman,1
ravenicholson,jawillie,2
ravenicholson,jonfavs,1
ravenicholson,kthomas901,1
ravenicholson,larryelder,1
ravenicholson,laurenduca,1
ravenicholson,lolalolita0,1
ravenicholson,nmsaints87124,6
ravenicholson,nytimes,1
ravenicholson,patrickhealynyt,1
ravenicholson,petersuderman,1
ravenicholson,pittgriffin,1
ravenicholson,pollreport,1
ravenicholson,randyshort,16
ravenicholson,resnikoff,1
ravenicholson,riotwomennn,1
ravenicholson,robertfranek,1
ravenicholson,sacca,1
ravenicholson,sherlockmichael,1
ravenicholson,sinbadbad,2
ravenicholson,sluggahjells,1
ravenicholson,steph_bello,1
ravenicholson,thebluemaverick,1
ravenicholson,trueblacknews,1
ravenicholson,tyleroakley,1
ravenicholson,vlyngil,1
ravenicholson,wikileaks,2
razvedchica_,RT_America,3
razvedchica_,RT_com,8
razvedchica_,Russ_Warrior,1
razvedchica_,SputnikNewsUS,1
razvedchica_,TEN_GOP,1
razvedchica_,TeamTrump,1
razvedchica_,ahmadalissa,1
razvedchica_,lkaPolitical,1
razvedchica_,narod_detektiv,1
razvedchica_,woodys3333,1
realrobert1987,AppSame,1
realrobert1987,ArthurAngell,1
realrobert1987,ArtoftheDealPAC,1
realrobert1987,ByronSwartz1,1
realrobert1987,Callisto1947,1
realrobert1987,CounterJihadUS,1
realrobert1987,DrJillStein,1
realrobert1987,IngrahamAngle,1
realrobert1987,JohnFromCranber,1
realrobert1987,Juliet777777,1
realrobert1987,LessGovMoreFun,1
realrobert1987,Scow0857,1
realrobert1987,THETXEMBASSY,1
realrobert1987,USCG_MOM,1
realrobert1987,UTHornsRawk,1
realrobert1987,WayneDupreeShow,1
realrobert1987,WeNeedTrump,1
realrobert1987,amrightnow,2
realrobert1987,col_nj,1
realrobert1987,cristinalaila1,1
realrobert1987,impiousdigest,1
realrobert1987,neverhillary,1
realrobert1987,pastorbones,1
realrobert1987,realDonaldTrump,2
realrobert1987,saracohennyc,1
realrobert1987,seanhannity,1
realten_gop,Blacks4DTrump,1
realten_gop,Cernovich,2
realten_gop,DBloom451,1
realten_gop,DiamondandSilk,1
realten_gop,JaredWyand,2
realten_gop,LeahR77,1
realten_gop,MissLizzyNJ,1
realten_gop,Pamela_Moore13,6
realten_gop,Patrici15767099,1
realten_gop,RealTEN_GOP,2
realten_gop,SheriffClarke,1
realten_gop,TEN_GOP,40
realten_gop,TeamTrump,1
realten_gop,ThePatriot143,1
realten_gop,iamgavinjames,1
realten_gop,immigrant4trump,1
realten_gop,realDonaldTrump,3
realten_gop,rightnpr,7
realten_gop,sweetatertot2,2
realten_gop,tpartynews,28
realten_gop,wikileaks,1
regieblackmon,4lisaguerrero,1
regieblackmon,AdamParkhomenko,1
regieblackmon,AngryBlackLady,2
regieblackmon,AstroKatie,1
regieblackmon,AustralianSambo,1
regieblackmon,Baddiel,1
regieblackmon,BeatingHerUnder,1
regieblackmon,BlackInformant,1
regieblackmon,Blackamazon,1
regieblackmon,Blavity,2
regieblackmon,C4Emily,1
regieblackmon,CBSNews,1
regieblackmon,CapehartJ,2
regieblackmon,DaveBautista,1
regieblackmon,DavidCornDC,1
regieblackmon,DrReneeObey,1
regieblackmon,EricHaywood,1
regieblackmon,FeministaJones,2
regieblackmon,Fusion,1
regieblackmon,GideonResnick,1
regieblackmon,GottaLaff,1
regieblackmon,HeerJeet,1
regieblackmon,HillaryClinton,1
regieblackmon,Hsewvs_n_pols,1
regieblackmon,IamJohnBurnett,1
regieblackmon,JamilSmith,1
regieblackmon,Jenniferlayne53,1
regieblackmon,JohnJHarwood,1
regieblackmon,JoyAnnReid,7
regieblackmon,KatyTurNBC,1
regieblackmon,KevinMKruse,1
regieblackmon,LiberalMmama,1
regieblackmon,MHarrisPerry,1
regieblackmon,MoreAndAgain,1
regieblackmon,NegraYLibre,1
regieblackmon,NewDay,1
regieblackmon,RawStory,2
regieblackmon,ReignOfApril,1
regieblackmon,ReutersPolitics,1
regieblackmon,RileySnyder,1
regieblackmon,Salon,1
regieblackmon,SamGrittner,1
regieblackmon,SimonMaloy,1
regieblackmon,SusanSarandon,1
regieblackmon,TalibKweli,5
regieblackmon,Taniel,1
regieblackmon,TeaPainUSA,1
regieblackmon,TheAvgBlackMan,3
regieblackmon,TheToast2016,2
regieblackmon,Xultar,1
regieblackmon,amaditalks,2
regieblackmon,amakainc,1
regieblackmon,amandacarpenter,1
regieblackmon,amjoyshow,1
regieblackmon,angelaw676,1
regieblackmon,baratunde,2
regieblackmon,blackpolitics,1
regieblackmon,blackvoices,1
regieblackmon,brianbeutler,1
regieblackmon,brianefallon,1
regieblackmon,chrisgeidner,1
regieblackmon,cnni,1
regieblackmon,constantnatalie,1
regieblackmon,danpfeiffer,1
regieblackmon,dawnporterm,1
regieblackmon,debilu2,1
regieblackmon,djolder,3
regieblackmon,dliebelson,1
regieblackmon,dylanmatt,1
regieblackmon,elonjames,1
regieblackmon,fearwig,1
regieblackmon,ggreenwald,2
regieblackmon,goldietaylor,2
regieblackmon,grimreapess,1
